tconst	averageRating	numVotes
tt0011368	6.1	55
tt0011369	8.5	125
tt0011370	6.8	490
tt0011371	6.5	509
tt0011385	4.7	14
tt0011387	6.7	1522
tt0011393	5.3	117
tt0011394	6.6	57
tt0011396	5.7	62
tt0011401	6.3	191
tt0011404	5.2	11
tt0011413	4.6	35
tt0011414	5.9	188
tt0011415	6.1	207
tt0011416	6.2	13
tt0011417	3.7	21
tt0011419	5.8	19
tt0011421	2.8	45
tt0011423	4.2	7
tt0011428	6.1	44
tt0011433	3.6	42
tt0011435	6.0	23
tt0011439	7.0	2956
tt0011440	6.5	260
tt0011444	4.8	17
tt0011450	7.8	24
tt0011454	6.1	16
tt0011459	5.7	48
tt0011462	7.4	20
tt0011470	1.0	24
tt0011471	4.9	20
tt0011474	6.5	227
tt0011481	5.8	48
tt0011487	3.9	28
tt0011495	4.6	29
tt0011499	7.4	137
tt0011502	5.6	15
tt0011506	5.2	15
tt0011507	5.7	23
tt0011508	7.5	4917
tt0011513	5.8	311
tt0011520	3.2	25
tt0011521	6.9	1288
tt0011522	6.6	94
tt0011525	6.1	78
tt0011530	7.3	31
tt0011533	5.7	20
tt0011534	5.9	49
tt0011541	8.1	9850
tt0011545	5.7	512
tt0011548	6.2	236
tt0011549	4.8	31
tt0011565	7.3	2789
tt0011567	7.4	18
tt0011568	5.6	66
tt0011571	5.7	24
tt0011575	5.4	71
tt0011577	5.3	22
tt0011587	3.9	18
tt0011588	6.4	549
tt0011594	6.2	46
tt0011598	5.4	19
tt0011603	3.4	62
tt0011604	6.4	24
tt0011607	7.1	1608
tt0011608	6.7	10
tt0011611	6.7	16
tt0011612	5.6	43
tt0011617	6.0	51
tt0011619	6.9	75
tt0011623	5.8	205
tt0011624	5.5	72
tt0011626	5.7	15
tt0011635	5.1	51
tt0011637	5.2	17
tt0011639	3.8	16
tt0011641	6.3	265
tt0011647	6.1	236
tt0011649	6.1	92
tt0011650	8.6	18
tt0011651	6.9	83
tt0011652	6.1	1869
tt0011654	6.6	118
tt0011656	7.8	5036
tt0011662	5.8	47
tt0011667	5.9	24
tt0011676	6.8	83
tt0011679	5.7	356
tt0011687	6.8	13
tt0011689	5.0	16
tt0011691	6.0	23
tt0011692	5.5	34
tt0011693	6.2	24
tt0011694	6.7	22
tt0011695	6.0	30
tt0011705	6.4	22
tt0011716	5.8	676
tt0011717	5.2	149
tt0011721	7.0	165
tt0011722	5.5	317
tt0011723	6.1	1185
tt0011731	3.8	27
tt0011735	6.1	33
tt0011738	7.1	32
tt0011739	4.8	19
tt0011741	6.3	308
tt0011742	6.0	872
tt0011753	5.4	268
tt0011756	6.5	42
tt0011757	6.3	28
tt0011758	5.2	29
tt0011761	5.3	13
tt0011763	8.2	13
tt0011765	6.6	28
tt0011771	5.3	33
tt0011779	6.3	277
tt0011781	7.2	17
tt0011785	7.1	63
tt0011793	5.7	21
tt0011797	7.1	28
tt0011805	4.5	21
tt0011807	4.0	40
tt0011808	4.7	93
tt0011812	5.5	18
tt0011816	5.8	23
tt0011827	6.4	22
tt0011830	5.8	91
tt0011833	6.8	679
tt0011837	5.9	669
tt0011841	7.3	6147
tt0011845	7.2	18
tt0011848	6.2	139
tt0011849	7.6	23
tt0011853	5.5	21
tt0011855	6.9	31
tt0011858	5.2	19
tt0011860	5.4	21
tt0011865	6.7	1539
tt0011866	5.3	30
tt0011870	6.4	3890
tt0011874	6.7	63
tt0011877	6.2	47
tt0011880	7.1	19
tt0011881	5.7	69
tt0011886	7.2	31
tt0011889	6.8	15
tt0011890	6.2	42
tt0011898	5.2	12
tt0011901	6.0	10
tt0011904	6.8	1423
tt0011906	4.9	61
tt0011907	5.3	23
tt0011908	5.6	180
tt0011909	6.6	1403
tt0011912	6.6	17
tt0011914	7.6	18
tt0011916	6.1	108
tt0011922	6.6	884
tt0011923	6.4	15
tt0011925	5.4	41
tt0011927	6.0	17
tt0011929	6.9	43
tt0011935	5.9	22
tt0011938	6.0	44
tt0011939	4.5	29
tt0011942	6.7	84
tt0011944	5.3	26
tt0011948	6.8	493
tt0011949	6.2	85
tt0011950	7.0	19
tt0011952	8.3	29
tt0011953	5.1	62
tt0011956	5.6	27
tt0011958	6.5	88
tt0011960	6.8	1408
tt0011963	8.4	16
tt0011965	5.6	6
tt0011966	7.0	14
tt0011968	4.4	61
tt0011969	7.3	14
tt0011972	5.4	18
tt0011973	6.3	32
tt0011977	7.8	18
tt0011978	5.8	21
tt0011979	6.7	739
tt0011980	6.9	24
tt0011982	8.0	10
tt0011984	7.1	3819
tt0011988	5.3	56
tt0011990	7.1	44
tt0011998	6.8	54
tt0011999	6.2	103
tt0012006	6.9	53
tt0012008	7.4	13
tt0012016	6.0	199
tt0012017	6.6	66
tt0012023	7.2	36
tt0012027	6.5	1105
tt0012028	2.3	19
tt0012030	5.2	8
tt0012034	6.2	18
tt0012037	4.3	16
tt0012039	6.0	13
tt0012045	6.6	19
tt0012048	6.7	16
tt0012067	6.8	51
tt0012068	6.8	575
tt0012069	5.3	30
tt0012071	5.2	15
tt0012073	6.2	14
tt0012077	7.0	23
tt0012079	6.4	25
tt0012087	6.8	46
tt0012091	6.3	13
tt0012092	6.5	53
tt0012096	5.7	35
tt0012102	4.1	62
tt0012104	6.9	16
tt0012105	5.8	19
tt0012107	6.1	83
tt0012109	6.8	26
tt0012111	7.1	33
tt0012114	6.3	23
tt0012117	6.2	33
tt0012118	4.8	18
tt0012122	5.5	228
tt0012123	6.8	513
tt0012125	6.4	139
tt0012134	7.1	517
tt0012136	6.3	332
tt0012153	5.8	56
tt0012155	5.8	12
tt0012159	4.8	23
tt0012164	6.8	25
tt0012168	6.1	15
tt0012172	3.4	14
tt0012174	7.2	94
tt0012175	6.4	391
tt0012178	6.2	17
tt0012179	6.4	12
tt0012181	6.9	96
tt0012187	6.5	219
tt0012188	5.8	16
tt0012189	3.8	29
tt0012190	7.1	3739
tt0012191	6.5	27
tt0012192	5.2	54
tt0012194	4.0	60
tt0012202	7.1	24
tt0012205	6.2	40
tt0012206	6.2	10
tt0012219	5.4	23
tt0012224	7.7	5273
tt0012226	5.9	23
tt0012227	5.7	43
tt0012234	6.0	18
tt0012235	6.5	19
tt0012238	5.9	29
tt0012248	7.3	57
tt0012249	7.0	549
tt0012253	6.9	2821
tt0012255	6.9	3901
tt0012273	6.0	28
tt0012278	7.6	3820
tt0012281	6.9	331
tt0012284	6.4	32
tt0012285	5.9	27
tt0012293	6.5	56
tt0012297	8.2	29
tt0012298	6.7	27
tt0012300	7.0	12
tt0012303	6.2	882
tt0012304	7.2	4339
tt0012305	6.5	24
tt0012313	6.7	451
tt0012314	6.7	425
tt0012317	7.6	20
tt0012320	7.0	349
tt0012322	6.5	22
tt0012324	7.6	12
tt0012328	4.9	53
tt0012329	6.6	22
tt0012334	6.7	286
tt0012337	6.1	11
tt0012342	6.4	16
tt0012344	5.6	17
tt0012345	7.0	13
tt0012347	5.8	271
tt0012349	8.2	142070
tt0012350	7.1	24
tt0012352	6.1	29
tt0012358	5.4	9
tt0012362	6.3	7
tt0012364	8.0	15130
tt0012365	5.1	114
tt0012366	7.1	66
tt0012368	5.6	44
tt0012369	7.0	37
tt0012374	6.2	8
tt0012375	5.9	13
tt0012376	6.8	15
tt0012379	6.1	20
tt0012380	5.1	18
tt0012382	6.1	374
tt0012385	7.6	15
tt0012386	7.2	7
tt0012397	6.8	388
tt0012398	7.1	70
tt0012405	5.6	63
tt0012406	6.8	52
tt0012408	6.4	441
tt0012409	6.3	134
tt0012410	7.1	21
tt0012411	5.6	14
tt0012416	8.2	24
tt0012422	6.4	79
tt0012427	6.9	21
tt0012434	4.8	36
tt0012436	6.7	70
tt0012439	6.4	49
tt0012445	5.2	27
tt0012453	6.5	18
tt0012456	5.3	31
tt0012465	6.8	433
tt0012467	6.5	229
tt0012468	6.3	86
tt0012471	7.1	21
tt0012472	7.1	47
tt0012476	6.9	17
tt0012484	5.9	71
tt0012486	6.2	316
tt0012490	5.5	22
tt0012492	6.3	41
tt0012494	7.6	7092
tt0012497	5.0	13
tt0012499	7.5	2214
tt0012505	6.2	18
tt0012512	6.7	949
tt0012513	6.5	311
tt0012514	5.6	24
tt0012515	4.6	16
tt0012520	5.7	41
tt0012529	6.1	31
tt0012532	7.3	5662
tt0012538	6.5	811
tt0012541	6.8	17
tt0012543	6.8	3423
tt0012547	6.6	9
tt0012548	6.4	41
tt0012555	6.7	18
tt0012557	6.0	7
tt0012562	5.8	25
tt0012563	6.2	113
tt0012565	6.6	57
tt0012570	7.4	4782
tt0012581	4.3	21
tt0012583	7.1	11
tt0012591	6.4	42
tt0012600	6.7	74
tt0012618	6.2	93
tt0012619	6.4	21
tt0012620	5.7	1524
tt0012622	4.8	24
tt0012623	8.5	14
tt0012627	5.8	67
tt0012631	6.5	247
tt0012636	7.3	13
tt0012642	6.8	1338
tt0012645	6.6	172
tt0012646	5.9	291
tt0012650	6.4	307
tt0012651	6.1	2192
tt0012657	6.0	126
tt0012664	6.7	20
tt0012665	3.9	15
tt0012672	6.0	13
tt0012675	6.2	3829
tt0012682	5.5	18
tt0012684	4.6	37
tt0012685	4.7	26
tt0012687	6.6	14
tt0012689	5.5	36
tt0012695	2.4	31
tt0012699	6.1	190
tt0012701	6.3	81
tt0012706	6.4	12
tt0012708	5.4	15
tt0012710	6.2	11
tt0012716	6.1	24
tt0012720	4.4	11
tt0012724	4.8	10
tt0012725	5.4	17
tt0012728	6.8	24
tt0012730	6.3	20
tt0012734	4.3	67
tt0012735	5.7	13
tt0012739	4.7	63
tt0012740	5.4	87
tt0012745	6.7	188
tt0012746	2.1	30
tt0012747	6.7	23
tt0012752	6.9	1224
tt0012754	6.6	73
tt0012755	6.7	226
tt0012763	7.1	2010
tt0012769	5.9	219
tt0012771	5.8	51
tt0012772	2.3	20
tt0012775	5.5	49
tt0012788	6.7	21
tt0012790	5.3	20
tt0012794	5.7	81
tt0012806	5.9	671
tt0012807	5.2	30
tt0012814	7.1	44
tt0012815	7.5	17
tt0012818	4.1	49
tt0012827	6.3	79
tt0012830	6.4	23
tt0012836	6.2	46
tt0012838	5.6	28
tt0012839	6.3	87
tt0012843	6.0	70
tt0012845	7.4	11
tt0012855	6.9	17
tt0012856	5.8	17
tt0012862	4.0	34
tt0012864	6.2	16
tt0012868	6.9	31
tt0012872	8.2	7
tt0012873	7.1	26
tt0012875	4.8	19
tt0012877	5.5	26
tt0012879	8.2	55
tt0012880	6.0	9
tt0012881	6.3	31
tt0012885	5.6	26
tt0012890	6.6	14
tt0012891	5.5	18
tt0012894	4.9	25
tt0012898	3.9	35
tt0012917	6.6	98
tt0012919	6.7	9
tt0012920	6.5	27
tt0012926	6.8	48
tt0012928	6.3	925
tt0012933	4.6	23
tt0012937	6.3	21
tt0012938	6.7	2449
tt0012940	5.7	99
tt0012943	6.2	60
tt0012945	6.8	3223
tt0012948	6.1	20
tt0012949	6.4	79
tt0012952	6.3	1608
tt0012958	6.4	71
tt0012959	3.8	12
tt0012960	2.7	25
tt0012961	2.0	26
tt0012966	4.1	22
tt0012973	6.9	826
tt0012975	6.1	338
tt0012980	5.2	23
tt0012982	7.2	14
tt0012985	6.1	132
tt0012990	6.8	11
tt0012997	6.0	35
tt0012998	3.8	25
tt0012999	5.1	14
tt0013000	5.4	14
tt0013006	6.4	24
tt0013014	5.5	530
tt0013015	5.9	24
tt0013022	6.3	24
tt0013024	5.5	24
tt0013025	7.6	7283
tt0013033	7.0	474
tt0013034	3.1	29
tt0013046	5.3	16
tt0013051	4.0	34
tt0013055	6.9	2853
tt0013059	6.3	558
tt0013064	5.8	6
tt0013071	2.8	25
tt0013075	7.0	1757
tt0013076	6.0	26
tt0013078	6.0	28
tt0013084	7.1	28
tt0013085	6.1	419
tt0013086	7.8	9647
tt0013088	6.4	126
tt0013089	5.4	10
tt0013091	5.8	28
tt0013093	7.2	29
tt0013095	4.6	24
tt0013096	5.9	112
tt0013099	7.2	3327
tt0013104	6.2	13
tt0013107	5.1	19
tt0013109	6.3	22
tt0013110	4.9	25
tt0013114	5.4	8
tt0013117	5.9	13
tt0013118	6.3	78
tt0013121	6.3	13
tt0013122	6.5	305
tt0013125	7.4	8
tt0013127	6.1	155
tt0013132	4.4	12
tt0013134	6.2	242
tt0013135	6.6	25
tt0013137	7.1	49
tt0013139	5.4	23
tt0013140	7.0	4253
tt0013145	5.2	20
tt0013148	6.7	16
tt0013149	5.0	453
tt0013151	6.2	32
tt0013156	7.6	11
tt0013158	6.5	2693
tt0013169	6.5	588
tt0013170	5.6	37
tt0013178	7.0	6
tt0013182	6.5	54
tt0013189	6.4	20
tt0013193	5.7	114
tt0013194	5.8	87
tt0013201	7.0	2163
tt0013211	6.4	92
tt0013219	7.8	11
tt0013221	6.5	25
tt0013223	5.0	387
tt0013224	6.9	16
tt0013227	5.1	24
tt0013229	6.7	25
tt0013230	5.6	23
tt0013236	6.4	17
tt0013244	6.0	9
tt0013250	5.1	19
tt0013253	6.4	18
tt0013254	6.5	41
tt0013255	5.4	18
tt0013256	4.6	18
tt0013257	7.6	18177
tt0013263	7.1	69
tt0013264	7.0	21
tt0013266	6.6	13
tt0013267	5.1	21
tt0013274	6.7	86
tt0013275	6.0	105
tt0013276	3.5	16
tt0013278	6.1	21
tt0013281	6.9	151
tt0013283	6.8	20
tt0013284	6.9	47
tt0013288	5.5	43
tt0013292	6.4	15
tt0013293	5.6	35
tt0013299	4.8	13
tt0013301	6.2	76
tt0013303	4.0	31
tt0013304	8.2	39
tt0013308	6.2	20
tt0013311	6.7	16
tt0013312	6.1	191
tt0013313	7.0	11
tt0013321	3.6	56
tt0013322	8.7	29
tt0013323	5.1	579
tt0013324	6.3	15
tt0013327	6.1	13
tt0013332	6.6	343
tt0013336	6.1	43
tt0013339	5.9	28
tt0013341	6.0	972
tt0013342	6.6	125
tt0013343	5.3	91
tt0013344	6.1	13
tt0013356	6.3	27
tt0013363	6.2	30
tt0013367	5.3	359
tt0013368	6.5	19
tt0013369	6.4	65
tt0013372	6.3	538
tt0013373	6.2	120
tt0013376	6.9	58
tt0013380	5.3	13
tt0013386	6.5	485
tt0013388	5.5	46
tt0013391	4.7	14
tt0013393	5.7	9
tt0013395	5.2	15
tt0013402	6.8	464
tt0013404	6.4	387
tt0013406	7.7	18
tt0013407	6.0	15
tt0013410	5.8	11
tt0013416	5.7	429
tt0013417	4.8	22
tt0013422	6.6	2563
tt0013423	2.9	20
tt0013425	6.5	26
tt0013427	7.6	14028
tt0013428	6.9	158
tt0013433	5.7	25
tt0013434	4.0	19
tt0013436	5.4	17
tt0013439	7.0	31
tt0013442	7.8	119523
tt0013449	6.4	11
tt0013450	6.6	978
tt0013451	6.2	26
tt0013452	7.6	53
tt0013454	6.1	48
tt0013455	7.0	24
tt0013456	6.2	13
tt0013458	5.3	215
tt0013459	6.4	16
tt0013462	6.6	89
tt0013465	5.8	15
tt0013469	6.3	316
tt0013472	7.6	577
tt0013480	6.4	50
tt0013482	6.8	18
tt0013486	7.4	5131
tt0013488	6.7	135
tt0013490	6.7	19
tt0013491	5.1	19
tt0013494	6.1	127
tt0013496	6.7	2047
tt0013499	8.0	13
tt0013500	5.2	12
tt0013501	6.9	86
tt0013502	6.6	19
tt0013506	6.7	77
tt0013511	5.9	43
tt0013512	6.3	141
tt0013513	6.1	11
tt0013515	6.7	586
tt0013518	5.6	8
tt0013520	5.4	390
tt0013524	6.2	55
tt0013525	6.4	15
tt0013527	7.2	18
tt0013534	4.9	28
tt0013535	5.9	24
tt0013538	5.9	37
tt0013540	4.3	39
tt0013545	6.4	15
tt0013549	7.1	74
tt0013555	7.0	76
tt0013556	7.0	2598
tt0013559	6.6	12
tt0013562	5.9	16
tt0013570	6.4	10
tt0013571	6.6	1310
tt0013572	5.7	45
tt0013573	6.5	86
tt0013574	6.7	173
tt0013579	6.6	1179
tt0013590	6.5	153
tt0013592	6.1	515
tt0013596	3.1	37
tt0013597	5.7	780
tt0013599	6.5	21
tt0013603	3.9	46
tt0013606	7.3	14
tt0013607	6.1	394
tt0013608	6.0	10
tt0013611	7.0	115
tt0013615	3.4	22
tt0013617	5.7	25
tt0013619	5.9	257
tt0013620	5.9	51
tt0013624	6.2	54
tt0013626	6.6	3138
tt0013627	5.6	23
tt0013629	6.2	46
tt0013631	6.4	15
tt0013635	6.3	16
tt0013658	7.0	48
tt0013661	6.8	8
tt0013662	7.0	539
tt0013668	6.6	40
tt0013672	6.1	51
tt0013674	6.9	676
tt0013679	7.2	18
tt0013681	5.8	29
tt0013682	6.4	133
tt0013687	7.1	13
tt0013688	6.6	982
tt0013690	4.8	180
tt0013699	4.6	14
tt0013704	6.1	254
tt0013705	5.6	181
tt0013710	7.5	29
tt0013713	5.3	14
tt0013716	6.8	24
tt0013719	6.3	37
tt0013724	6.4	19
tt0013727	6.6	76
tt0013728	5.8	94
tt0013730	6.7	178
tt0013735	5.8	136
tt0013736	6.2	15
tt0013739	5.1	18
tt0013741	6.5	755
tt0013744	7.0	16
tt0013750	6.5	1160
tt0013753	5.6	13
tt0013759	5.0	22
tt0013766	2.7	23
tt0013773	6.5	25
tt0013789	6.9	13
tt0013792	5.2	35
tt0013793	5.0	23
tt0013795	6.3	18
tt0013800	7.7	128
tt0013801	6.0	11
tt0013802	6.1	438
tt0013803	6.5	84
tt0013807	6.4	315
tt0013811	6.7	17
tt0013817	5.8	140
tt0013822	5.0	20
tt0013823	6.4	906
tt0013824	6.6	35
tt0013825	5.4	22
tt0013827	5.4	15
tt0013829	7.6	15
tt0013830	7.3	328
tt0013833	5.2	12
tt0013834	6.1	134
tt0013839	5.6	21
tt0013841	6.5	74
tt0013842	6.5	19
tt0013845	6.8	536
tt0013846	6.8	163
tt0013849	7.0	66
tt0013853	6.3	63
tt0013858	6.6	3393
tt0013859	7.4	29
tt0013861	6.4	25
tt0013864	7.2	24
tt0013865	6.7	151
tt0013866	6.2	35
tt0013867	7.3	38
tt0013868	6.9	161
tt0013870	4.2	17
tt0013871	4.2	31
tt0013872	6.8	93
tt0013877	6.9	37
tt0013879	6.5	16
tt0013880	7.0	8
tt0013882	7.1	25
tt0013885	6.1	49
tt0013886	6.1	32
tt0013891	6.2	16
tt0013892	6.1	66
tt0013896	6.0	92
tt0013901	6.2	28
tt0013902	7.2	40
tt0013903	5.7	26
tt0013905	7.3	13
tt0013906	4.6	43
tt0013908	6.5	38
tt0013909	5.7	387
tt0013912	6.1	84
tt0013916	6.6	152
tt0013917	5.9	57
tt0013920	5.6	23
tt0013921	5.4	8
tt0013922	6.8	16
tt0013925	6.5	29
tt0013926	6.2	43
tt0013929	4.8	12
tt0013930	5.4	64
tt0013932	6.3	91
tt0013933	7.4	1549
tt0013938	5.2	36
tt0013940	6.3	83
tt0013949	6.5	16
tt0013950	6.1	45
tt0013951	6.6	852
tt0013955	6.1	17
tt0013959	6.6	12
tt0013961	4.5	39
tt0013962	6.2	19
tt0013965	6.8	22
tt0013971	5.7	13
tt0013973	6.2	186
tt0013975	7.0	37
tt0013978	5.9	18
tt0013981	6.4	40
tt0013982	6.4	127
tt0013984	5.3	39
tt0013986	5.0	22
tt0013992	5.6	959
tt0013994	6.4	395
tt0013997	6.7	17
tt0014003	6.6	138
tt0014007	6.8	11
tt0014009	6.0	18
tt0014012	6.2	47
tt0014013	6.7	84
tt0014014	6.9	164
tt0014015	6.8	19
tt0014020	5.8	14
tt0014021	5.0	50
tt0014022	6.0	106
tt0014023	6.5	41
tt0014024	6.5	23
tt0014025	4.8	15
tt0014026	8.1	18
tt0014029	6.6	1244
tt0014031	3.6	56
tt0014032	6.5	12
tt0014034	6.6	60
tt0014039	5.8	32
tt0014040	6.6	31
tt0014042	6.8	105
tt0014045	7.2	115
tt0014046	6.0	68
tt0014051	7.3	38
tt0014057	6.8	71
tt0014063	7.1	667
tt0014064	6.2	95
tt0014066	6.4	16
tt0014068	6.9	32
tt0014069	6.6	32
tt0014072	5.7	11
tt0014073	5.1	50
tt0014074	8.1	34
tt0014079	6.5	26
tt0014081	6.2	66
tt0014090	5.1	43
tt0014097	5.2	44
tt0014100	6.5	72
tt0014108	7.0	214
tt0014109	7.0	1479
tt0014112	5.2	174
tt0014113	4.8	48
tt0014116	6.2	18
tt0014118	6.8	33
tt0014119	6.4	6
tt0014127	4.0	28
tt0014137	6.8	95
tt0014138	5.3	39
tt0014139	8.2	15
tt0014141	6.9	27
tt0014142	7.2	6494
tt0014144	5.7	19
tt0014145	3.7	21
tt0014146	6.3	112
tt0014149	5.8	14
tt0014157	5.5	38
tt0014158	7.2	22
tt0014159	6.7	21
tt0014160	5.8	18
tt0014164	7.4	15
tt0014165	5.3	17
tt0014168	6.3	29
tt0014171	4.6	86
tt0014174	6.6	11
tt0014175	5.7	41
tt0014177	6.7	22
tt0014179	5.6	135
tt0014181	5.1	13
tt0014183	6.1	16
tt0014184	5.7	15
tt0014186	6.0	141
tt0014187	7.0	22
tt0014188	4.9	25
tt0014189	3.8	28
tt0014191	5.3	89
tt0014193	4.8	19
tt0014196	5.2	41
tt0014199	6.0	15
tt0014202	5.8	49
tt0014203	4.3	17
tt0014205	6.3	1142
tt0014207	6.5	98
tt0014211	7.9	26
tt0014213	4.9	19
tt0014217	7.0	23
tt0014218	6.8	2708
tt0014223	7.1	22
tt0014228	7.4	19
tt0014229	6.0	52
tt0014231	6.8	15
tt0014239	7.9	18
tt0014241	6.0	118
tt0014248	4.7	28
tt0014249	5.6	27
tt0014250	6.6	16
tt0014258	6.7	17
tt0014262	6.8	23
tt0014264	6.5	66
tt0014267	6.6	7
tt0014269	4.9	28
tt0014279	6.5	19
tt0014283	4.2	12
tt0014284	6.2	16
tt0014285	7.9	44
tt0014293	5.8	81
tt0014298	6.6	43
tt0014301	6.3	87
tt0014302	6.8	67
tt0014303	3.3	25
tt0014309	6.9	42
tt0014310	6.0	78
tt0014316	5.8	128
tt0014320	6.5	192
tt0014321	5.8	150
tt0014322	6.8	27
tt0014323	6.0	95
tt0014328	4.6	9
tt0014332	3.4	12
tt0014334	7.2	10
tt0014339	6.8	38
tt0014341	7.7	13134
tt0014344	5.6	11
tt0014346	7.1	31
tt0014353	6.9	79
tt0014357	5.4	121
tt0014358	7.2	5964
tt0014359	5.4	32
tt0014363	6.7	102
tt0014365	8.1	22
tt0014367	5.7	22
tt0014379	6.5	30
tt0014382	5.9	19
tt0014385	7.2	79
tt0014388	5.4	21
tt0014391	6.5	28
tt0014397	6.7	402
tt0014398	7.0	30
tt0014401	6.0	9
tt0014406	6.4	2322
tt0014407	5.7	490
tt0014408	7.1	23
tt0014411	2.5	32
tt0014414	5.6	9
tt0014415	5.0	9
tt0014416	6.4	510
tt0014417	7.5	2698
tt0014419	5.6	248
tt0014423	5.8	39
tt0014424	7.8	15
tt0014426	5.3	30
tt0014429	8.1	24109
tt0014438	5.2	56
tt0014439	7.8	61
tt0014440	7.1	731
tt0014443	6.5	24
tt0014446	6.7	372
tt0014447	6.5	90
tt0014449	6.4	24
tt0014450	5.2	91
tt0014451	5.5	15
tt0014452	6.2	23
tt0014453	3.6	23
tt0014455	5.7	37
tt0014461	6.6	15
tt0014462	2.1	22
tt0014463	6.4	583
tt0014466	5.7	87
tt0014467	5.7	51
tt0014468	6.2	95
tt0014469	5.9	112
tt0014483	2.9	19
tt0014487	6.0	14
tt0014489	6.4	20
tt0014496	6.7	68
tt0014497	7.0	1171
tt0014499	6.7	123
tt0014502	5.8	17
tt0014503	7.2	15
tt0014504	5.2	16
tt0014508	5.6	28
tt0014509	6.4	112
tt0014510	7.3	22
tt0014515	5.0	14
tt0014516	6.8	531
tt0014517	5.7	14
tt0014521	7.2	32
tt0014522	6.3	50
tt0014523	6.8	20
tt0014524	6.2	225
tt0014526	6.5	13
tt0014528	6.8	23
tt0014532	6.8	2852
tt0014538	7.0	5573
tt0014539	4.1	51
tt0014542	5.7	39
tt0014543	5.5	26
tt0014547	6.3	64
tt0014552	3.5	20
tt0014553	5.0	47
tt0014558	5.6	36
tt0014559	7.2	13
tt0014560	6.1	99
tt0014562	4.6	16
tt0014563	7.2	17
tt0014568	6.2	17
tt0014569	7.0	14
tt0014570	6.7	35
tt0014572	7.4	19
tt0014576	6.1	16
tt0014577	6.2	54
tt0014582	6.2	71
tt0014584	7.1	478
tt0014586	6.5	2483
tt0014588	6.9	14
tt0014600	6.7	156
tt0014601	5.3	13
tt0014602	6.8	48
tt0014604	6.1	244
tt0014605	6.9	596
tt0014606	6.1	280
tt0014607	5.5	133
tt0014608	6.3	48
tt0014611	7.3	2167
tt0014615	7.2	29
tt0014617	5.7	46
tt0014619	6.4	153
tt0014623	4.7	19
tt0014624	6.9	6625
tt0014625	4.6	15
tt0014635	8.3	11
tt0014636	6.6	948
tt0014639	5.5	80
tt0014640	6.4	10
tt0014644	5.9	38
tt0014645	5.9	22
tt0014646	6.3	3038
tt0014647	6.6	22
tt0014650	6.8	19
tt0014651	6.7	46
tt0014652	6.5	24
tt0014653	7.0	8
tt0014656	5.5	301
tt0014657	4.7	80
tt0014658	5.8	107
tt0014659	4.9	232
tt0014660	4.8	229
tt0014661	5.9	88
tt0014662	5.4	311
tt0014663	4.7	216
tt0014664	5.3	319
tt0014665	5.8	342
tt0014667	6.3	169
tt0014668	6.7	119
tt0014672	6.3	505
tt0014679	6.1	61
tt0014682	6.8	52
tt0014686	6.6	6
tt0014687	5.6	24
tt0014689	6.0	42
tt0014692	6.2	16
tt0014694	6.7	3447
tt0014696	6.3	66
tt0014699	5.3	15
tt0014701	6.2	47
tt0014702	6.6	554
tt0014703	5.3	18
tt0014706	6.8	21
tt0014707	5.5	32
tt0014713	6.8	55
tt0014715	7.6	15
tt0014717	6.9	18
tt0014720	5.8	36
tt0014721	5.8	263
tt0014725	7.0	13
tt0014726	7.6	12
tt0014733	8.4	32
tt0014734	5.8	62
tt0014738	6.7	16
tt0014741	2.9	35
tt0014742	5.7	20
tt0014748	6.1	32
tt0014749	6.4	112
tt0014751	5.0	5
tt0014752	7.2	34
tt0014756	4.6	24
tt0014759	6.5	94
tt0014760	7.0	267
tt0014762	6.6	32
tt0014763	6.7	228
tt0014764	6.9	13
tt0014765	6.2	13
tt0014767	7.5	22
tt0014770	6.6	279
tt0014774	6.3	50
tt0014775	3.4	26
tt0014776	7.0	8
tt0014777	5.7	15
tt0014780	7.3	21
tt0014782	5.3	63
tt0014788	6.5	29
tt0014797	6.4	76
tt0014808	4.2	10
tt0014810	5.8	15
tt0014811	6.8	63
tt0014816	8.3	20
tt0014817	6.2	32
tt0014826	5.7	231
tt0014836	5.6	17
tt0014837	4.9	23
tt0014839	8.0	15
tt0014845	6.0	29
tt0014854	6.9	190
tt0014857	5.7	107
tt0014858	7.5	21
tt0014860	7.6	13
tt0014866	4.6	33
tt0014867	6.2	25
tt0014869	6.9	773
tt0014872	7.3	4365
tt0014874	6.3	182
tt0014875	6.7	18
tt0014876	6.0	16
tt0014878	6.2	17
tt0014881	6.6	18
tt0014882	6.6	104
tt0014883	5.7	122
tt0014884	6.6	17
tt0014886	6.3	171
tt0014888	5.5	24
tt0014891	5.7	52
tt0014892	6.1	63
tt0014893	6.4	19
tt0014898	6.7	746
tt0014900	6.2	1041
tt0014901	5.1	44
tt0014903	6.4	141
tt0014904	6.1	28
tt0014915	7.4	16
tt0014925	6.0	251
tt0014927	6.8	22
tt0014931	7.0	130
tt0014933	6.1	89
tt0014944	5.2	29
tt0014945	7.7	3860
tt0014946	6.0	21
tt0014950	6.4	29
tt0014953	5.6	46
tt0014960	4.5	30
tt0014964	6.0	14
tt0014965	5.0	17
tt0014967	6.7	140
tt0014968	6.9	38
tt0014969	2.2	28
tt0014970	3.6	21
tt0014972	7.7	4645
tt0014977	3.8	56
tt0014978	6.3	149
tt0014981	6.6	33
